01434901-D1B9-40EE-91D9-007CCBB497F7	5EE089DF-763D-41BE-9555-483715A23192	15	ハイライト 	CEECDBB3-449C-49C3-965C-AB25F84137D2	2025-03-16 13:30:15.170	2025-03-16 13:30:15.170
7313311E-126A-4EDC-ABA2-008A33361117	22CE72AE-911E-4EB5-BF7C-15EA9E2B8C7E	37	NOISY LOVE POWER☆	EE68B6AA-4269-4200-B366-BD96E603CE44	2025-03-16 13:30:15.223	2025-03-16 13:30:15.223
F076FB83-AF07-4809-A067-00F1A13B3CEF	37A06CE4-C917-4AD3-8B14-E54253909F11	14	リフレクティア		2025-03-16 13:30:14.627	2025-03-16 13:30:14.627
3ACEB051-647A-49D0-929A-0103CD0C22EA	3198F661-9B34-4DF8-8A40-119EDDA82869	6	ダイヤモンドハッピー		2025-03-16 13:30:14.617	2025-03-16 13:30:14.617
BE69CC82-0EF7-4412-BD8E-01C77ECBBEAF	58E74FF5-CE7A-4809-9C9F-765A9495E321	4	裸足のままでもこわくない	A2C0F325-C0B2-4EE9-83C5-2D91AEEEAAE4	2025-03-16 13:30:14.920	2025-03-16 13:30:14.920
E5049C35-3BE9-429D-B326-029CD6CA863A	821CFD77-F3D3-4827-8B65-8E5106DEB3BE	10	コトバ・ラ・パティスリエ		2025-03-16 13:30:14.647	2025-03-16 13:30:14.647
5E189D59-CC57-4910-8B61-02AD517FD7AC	640BD75B-0D66-4A13-BBE9-A01591E08E94	9	Finding Lover	50704B48-CBE9-49C5-91BB-6376D71AB9A5	2025-03-16 13:30:15.040	2025-03-16 13:30:15.040
56C2E9B9-51CC-4927-88B4-0418EF6CA7CC	22CE72AE-911E-4EB5-BF7C-15EA9E2B8C7E	38	Flash Summit!!	BA0BB7C4-8607-4B45-B77D-51BBDCC172ED	2025-03-16 13:30:15.223	2025-03-16 13:30:15.223
441CCE50-F9EE-4ABA-B055-04D8C579ED4B	22CE72AE-911E-4EB5-BF7C-15EA9E2B8C7E	61	CHA-LA HEAD-CHA-LA		2025-03-16 13:30:15.227	2025-03-16 13:30:15.227
40616E60-BBCB-4BC0-AC6F-04EB68B701CA	640BD75B-0D66-4A13-BBE9-A01591E08E94	18	YES!!	85D6D8AF-6A26-4A2F-902C-74A57E41423F	2025-03-16 13:30:15.047	2025-03-16 13:30:15.047
431E3774-3E8E-4E74-B9CC-057D503EB615	E3018B17-02E0-407E-8A30-39A5A5656EC1	15	DEAD OR LIE		2025-03-16 13:30:14.953	2025-03-16 13:30:14.953
EC81A50A-7B66-4EA8-898C-0582C1888680	EB7E17EE-3287-4656-B477-8B4F38EF56BD	3	シンガロン進化論	839044C2-A25B-4B38-B0B5-8E7310C5E579	2025-03-16 13:30:15.060	2025-03-16 13:30:15.060
FC79590D-797F-4FBC-AAE4-061BDA424140	75430FE9-10BE-498F-BBE4-190187204B58	2	美味しいセレナーデ	E5EEDAFD-5C93-4D21-AD51-5B98213B8B84	2025-03-16 13:30:15.503	2025-03-16 13:30:15.503
15A58233-5980-4525-AA32-0686C7D16DB1	C5A8E2BC-AA12-4FBF-ACDA-FE28CDFB45AF	9	あんなに一緒だったのに		2025-03-16 13:30:14.693	2025-03-16 13:30:14.693
A21E0027-C929-4DA9-BC12-06F857FA2112	ED1830F6-0C0D-46E5-8CB6-B7837635458F	17	STARS		2025-03-16 13:30:14.690	2025-03-16 13:30:14.690
6B0924D0-5BE9-4971-8D3B-078F05F84C49	0F43B579-CB2D-46B0-8B65-A97549942A3B	4	Don't need color	26D3B4E3-5C3F-454A-B822-0B0F5AFCF6DE	2025-03-16 13:30:15.287	2025-03-16 13:30:15.287
6B3313BC-64CB-4ADA-8078-0805838EE2CD	9AD85FEA-3F83-4429-A31E-67D7991C7556	1	Flash Summit!!	BA0BB7C4-8607-4B45-B77D-51BBDCC172ED	2025-03-16 13:30:15.260	2025-03-16 13:30:15.260
3FC2157B-5537-4B10-B025-081CABDCCF79	67ABE907-ACDC-4686-B937-E5730BEDDF4D	12	ハッピーメリーゴーランド!	105E134B-3F42-4276-867B-32C9D39FF495	2025-03-16 13:30:15.393	2025-03-16 13:30:15.393
716F6CD1-6175-48EC-A15F-0823C551CFAD	B02C6BD6-25D1-496C-9390-0DA2B924E51A	37	YES!!	85D6D8AF-6A26-4A2F-902C-74A57E41423F	2025-03-16 13:30:15.470	2025-03-16 13:30:15.470
4D82E447-6021-4ADC-A555-08A053630947	C1B484EF-E5BC-4146-A365-68D2AFB66894	14	Lovely Days	FF70E97E-6824-4213-968B-272B56A5BC2E	2025-03-16 13:30:15.357	2025-03-16 13:30:15.357
84E1BE85-5BBB-4E24-9BE3-091902024D35	1C2F3FBB-313C-484B-A8BF-7D19B3C0F18B	1	Flash Summit!!	BA0BB7C4-8607-4B45-B77D-51BBDCC172ED	2025-03-16 13:30:15.230	2025-03-16 13:30:15.230
2C62260C-DDB9-45AB-9CB8-0945403FBECF	29CC8C7C-DDD6-4142-9490-64079CDC812A	14	ワガママMIRROR HEART	1D6F5F1A-D6D9-490C-9A1E-660CB48E4030	2025-03-16 13:30:14.980	2025-03-16 13:30:14.980
3C5ABBC9-A4C9-4F60-904E-09A7AD5D725F	EB7E17EE-3287-4656-B477-8B4F38EF56BD	9	Super dreaming days	7524F028-238B-47E2-8897-167EBF020492	2025-03-16 13:30:15.067	2025-03-16 13:30:15.067
4A58C1C2-20E9-4D26-B7A1-09D9E5340AFD	4F8DE967-D44B-4CE5-AD94-30EBE0E752C5	13	ワガママMIRROR HEART	1D6F5F1A-D6D9-490C-9A1E-660CB48E4030	2025-03-16 13:30:14.877	2025-03-16 13:30:14.877
08E2E75F-CC7D-4A49-B3DA-0B49DBC31A71	723AAF11-83BE-4A54-8D94-CBC78B0E55E3	13	Étoile	44F96959-58B3-41BA-8521-60BF2940A3BF	2025-03-16 13:30:15.127	2025-03-16 13:30:15.127
E9B93A99-FBC5-402A-BEA1-0B96C7CD6766	4F8DE967-D44B-4CE5-AD94-30EBE0E752C5	15	YES!!	85D6D8AF-6A26-4A2F-902C-74A57E41423F	2025-03-16 13:30:14.880	2025-03-16 13:30:14.880
E74E1B34-E130-492B-BA11-0BC41EA135A8	C1B484EF-E5BC-4146-A365-68D2AFB66894	18	NOISY LOVE POWER☆	EE68B6AA-4269-4200-B366-BD96E603CE44	2025-03-16 13:30:15.360	2025-03-16 13:30:15.360
95B29321-635C-408C-A693-0C1C2B027400	3198F661-9B34-4DF8-8A40-119EDDA82869	5	SERIOUS-AGE		2025-03-16 13:30:14.613	2025-03-16 13:30:14.613
16D4F4D5-FD1B-4A18-80C4-0D33B910952C	ABFE68FD-588D-4D9D-9878-5A5D5172BA97	2	ワガママMIRROR HEART	1D6F5F1A-D6D9-490C-9A1E-660CB48E4030	2025-03-16 13:30:15.327	2025-03-16 13:30:15.327
873C8215-D185-44B8-9C4C-0DF1F382940B	3198F661-9B34-4DF8-8A40-119EDDA82869	8	No surrender	F5FDD970-A6D3-4BF4-94EC-9EA5AA4091F9	2025-03-16 13:30:14.620	2025-03-16 13:30:14.620
96A715C0-F3EA-4AC9-9CB5-0E0F2F33B28D	3198F661-9B34-4DF8-8A40-119EDDA82869	3	DAY by DAY		2025-03-16 13:30:14.610	2025-03-16 13:30:14.610
